timestamp,open,high,low,close
2017-10-25,322,331,315.49,330
2017-10-24,311.87,336.61,302.39,322
2017-10-23,326,330.54,302.6,311.87
2017-10-22,323.15,358.99,318.76,326
2017-10-21,326.07,328.34,312.69,323.15
2017-10-20,331,334,320,326.07
2017-10-19,340.02,340.02,323,331
2017-10-18,370,375.9,305.83,340.02
2017-10-17,314.54,398.98,308,370
2017-10-16,314.66,318.02,310,314.54
2017-10-15,323.45,325.5,306,314.66
2017-10-14,319.6,327.5,314.5,323.45
2017-10-13,311,326.84,294.76,319.6
2017-10-12,312.68,330.66,306.79,311
2017-10-11,317.4,320.5,310,312.68
2017-10-10,312.66,350.86,306.7,317.4
2017-10-09,344.84,344.84,282.92,312.66
2017-10-08,360,364,335.1,344.84
2017-10-07,364.33,366.15,354,360
2017-10-06,353.1,373.84,353,364.33
2017-10-05,356.76,368,342.11,353.1
2017-10-04,401.99,403.22,350.12,356.76
2017-10-03,420.9,421,393,401.99
2017-10-02,419.93,432.1,410,420.9
2017-10-01,438.32,440.52,418,419.93
2017-09-30,440,454.79,434,438.32
2017-09-29,458,459.9,430,440
2017-09-28,465.88,480,441.97,458
2017-09-27,449.76,468.45,443.76,465.88
2017-09-26,449.81,464.9,449.76,449.76
2017-09-25,421.57,458.9,418.38,449.81
2017-09-24,430,434.5,416,421.57
2017-09-23,408,436,402.95,430
2017-09-22,414.36,434.72,396,408
2017-09-21,476,485,412.1,414.36
2017-09-20,530,530,475.37,476
2017-09-19,486.01,549,455,530
2017-09-18,439.97,496,439.97,486.01
2017-09-17,441.84,451.5,407.56,439.97
2017-09-16,429.65,473.04,410,441.84
2017-09-15,388.01,454.84,300,429.65
2017-09-14,508.21,515.6,300,388.01
2017-09-13,536.1,538,465.9,508.21
2017-09-12,555.1,578.8,530,536.1
2017-09-11,558.58,592,550.3,555.1
2017-09-10,584.53,588,523,558.58
2017-09-09,608.9,609.77,565,584.53
2017-09-08,669.85,699.3,556,608.9
2017-09-07,642.59,720,604.12,669.85
2017-09-06,547,660,539.78,642.59
2017-09-05,517.54,560,464.29,547
2017-09-04,609.9,611.14,490.52,517.54
2017-09-03,571.25,623.31,557.56,609.9
2017-09-02,627.24,646,550.91,571.25
2017-09-01,590.11,648.88,586,627.24
2017-08-31,580.99,609,568.2,590.11
2017-08-30,543.92,613,528.79,580.99
2017-08-29,592.9,595.74,519,543.92
2017-08-28,615,624,586.7,592.9
2017-08-27,622,653,580.2,615
2017-08-26,632.01,638.4,611.5,622
2017-08-25,620,667,611.18,632.01
2017-08-24,675,698,600.2,620
2017-08-23,680,713.1,650,675
2017-08-22,605.5,735,565.12,680
2017-08-21,726.9,751,562.03,605.5
2017-08-20,744,850,676,726.9
2017-08-19,694,972.5,602,744
2017-08-18,445.1,779.11,436,694
2017-08-17,299.15,457,292,445.1
2017-08-16,297.9,309.1,286.8,299.15
2017-08-15,300.49,310,289,297.9
2017-08-14,600,750,200,300.49
